name,fuel,seller_type,transmission,owner,owner_numeric,log_selling_price,log_km_driven,scaled_age
Honda City i-VTEC VX,1,0,0,0,,13.652992804936396,10.596659732783579,0.08108108108108109
Honda Mobilio V i DTEC,0,0,0,1,,13.304686600863562,10.596659732783579,0.16216216216216217
Mahindra TUV 300 T8,0,0,0,0,,13.45883704259595,10.596659732783579,0.08108108108108109
Chevrolet Beat LS,1,0,0,0,,12.206077645517674,11.156264806643742,0.1891891891891892
Hyundai Creta 1.6 CRDi SX,0,0,0,0,,13.710151153416941,11.608244735642321,0.10810810810810811
Maruti Alto K10 VXI,1,0,0,0,,12.301387370778713,11.51293546492023,0.16216216216216217
Hyundai Grand i10 1.2 Kappa Sportz AT,1,0,1,1,,13.384729180332174,9.210440366976517,0.05405405405405406
Toyota Fortuner 2.8 4WD AT BSIV,0,0,1,0,,14.946912992035967,11.156264806643742,0.08108108108108109
Toyota Innova Crysta 2.4 VX MT 8S BSIV,0,0,0,1,,14.220976332738882,11.518917476956224,0.10810810810810811
BMW X3 xDrive20d,0,0,1,0,,14.403297778421795,10.819798284210286,0.21621621621621623
Mahindra XUV500 W8 4WD,0,0,0,0,,13.592368256649284,11.820417517632333,0.16216216216216217
Mercedes-Benz GLA Class 200 CDI SPORT,0,0,1,1,,14.557448378884015,10.778977123006351,0.08108108108108109
Ford Fiesta 1.4 ZXi TDCi LE,0,0,0,2,,12.429220196836383,11.608244735642321,0.2702702702702703
Renault Duster 110PS Diesel RxZ,0,0,0,0,,13.217675375388819,11.362114203075018,0.21621621621621623
Maruti Alto LXi,1,0,0,1,,11.736077016252437,11.856522261533737,0.2972972972972973
Honda City 1.5 S MT,1,0,0,2,,13.017005083966255,11.289794413577894,0.24324324324324326
Mahindra XUV500 W10 2WD,0,0,0,0,,13.652992804936396,11.849404844423074,0.13513513513513514
Maruti Swift Dzire ZDI,0,0,0,1,,13.038981768465277,11.082157933374816,0.16216216216216217
Maruti Swift Dzire VDI,0,0,0,1,,12.983101310070822,11.608244735642321,0.16216216216216217
Tata Indigo LX,0,0,0,1,,11.695255355062795,11.51293546492023,0.32432432432432434
Maruti Swift VDI Optional,0,0,0,0,,13.304686600863562,11.289794413577894,0.13513513513513514
Maruti Wagon R VXI BS IV,1,0,0,1,,11.813037464800539,11.407576060361786,0.32432432432432434
Ford Figo 1.2P Titanium Plus MT,1,0,0,0,,13.217675375388819,10.691967639914864,0.10810810810810811
Maruti Celerio ZXI,1,0,0,0,,12.861001210669146,10.12667110305036,0.16216216216216217
Hyundai Creta 1.6 VTVT S,1,0,0,0,,13.592368256649284,10.12667110305036,0.10810810810810811
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,0,0,0,0,,13.567050480716235,10.463131911491967,0.10810810810810811
Maruti Alto LXi BSIII,1,0,0,1,,11.51293546492023,12.180759965737863,0.32432432432432434
Hyundai i20 2015-2017 Sportz 1.4 CRDi,0,0,0,0,,13.384729180332174,11.002116507732017,0.08108108108108109
Maruti 800 AC,1,0,0,0,,10.819798284210286,10.819798284210286,0.4324324324324324
Hyundai Verna 1.6 VGT CRDi,0,0,0,1,,12.959846800844963,11.51293546492023,0.21621621621621623
Fiat Linea 1.3 Multijet Emotion,0,0,0,0,,13.122365377402328,11.156264806643742,0.13513513513513514
Maruti Swift VDI BSIV,0,0,0,0,,13.28787951079572,10.308985993422082,0.08108108108108109
Maruti Celerio ZXI,1,0,0,0,,13.038981768465277,10.203629181337648,0.10810810810810811
Maruti Swift ZXI Plus,1,0,0,0,,13.267330877756825,8.517393171418904,0.0
Maruti Ertiga VDI,0,0,0,1,,13.217675375388819,11.608244735642321,0.21621621621621623
Honda City Corporate Edition,1,0,0,1,,13.049794835104816,11.289794413577894,0.1891891891891892
Mahindra Bolero Power Plus ZLX,0,0,0,0,,13.698977865303197,11.289794413577894,0.05405405405405406
Mahindra Verito 1.5 D6 BSIII,0,0,0,0,,12.429220196836383,11.608244735642321,0.16216216216216217
Maruti Wagon R AMT VXI,1,0,1,0,,12.948012371209098,10.463131911491967,0.05405405405405406
Maruti Swift Dzire VXI 1.2,1,0,0,0,,13.217675375388819,9.90353755128617,0.08108108108108109
Maruti Alto 800 LXI,1,0,0,0,,12.506180941677357,9.90353755128617,0.05405405405405406
Maruti Swift Dzire AMT VXI BS IV,1,0,1,0,,13.45883704259595,8.962007209588313,0.05405405405405406
Maruti Swift VXI Optional,1,0,0,0,,13.122365377402328,9.90353755128617,0.08108108108108109
Tata Hexa XE,0,0,0,0,,14.038654909278163,9.61587214452889,0.02702702702702703
Hyundai i20 Magna,1,0,0,1,,12.676079399771027,10.3538622893929,0.1891891891891892
Maruti Swift Dzire VDI,0,0,0,0,,13.45883704259595,10.819798284210286,0.05405405405405406
Maruti Wagon R VXI BS IV,1,0,0,0,,12.577639650232573,11.002116507732017,0.13513513513513514
Toyota Corolla Altis 1.8 VL AT,1,0,1,0,,13.217675375388819,11.51293546492023,0.21621621621621623
Honda Brio S MT,1,0,0,0,,12.487488878546145,11.002116507732017,0.21621621621621623
Maruti Baleno Alpha Automatic,1,0,1,0,,13.629182184591333,8.517393171418904,0.05405405405405406
Tata Safari Storme EX,0,0,0,0,,13.592368256649284,11.002116507732017,0.08108108108108109
Maruti Alto LXi,1,0,0,1,,11.982935344196433,10.12667110305036,0.24324324324324326
Renault KWID RXT,1,0,0,0,,12.721888795877375,10.308985993422082,0.05405405405405406
Datsun GO T BSIV,1,0,0,1,,12.703816069256568,11.289794413577894,0.08108108108108109
Maruti Vitara Brezza VDi Option,0,0,0,0,,13.560619598657233,11.225256725762893,0.08108108108108109
Hyundai Xcent 1.2 VTVT SX,1,0,0,0,,13.169248871698304,10.373522431293592,0.0
Maruti Alto 800 LXI,1,0,0,0,,12.409017571151187,10.596659732783579,0.13513513513513514
Hyundai i20 1.2 Sportz,1,0,0,1,,12.524530013005734,11.440365524765756,0.21621621621621623
Hyundai i20 Active 1.4 SX with AVN,0,0,0,1,,13.321215875492413,10.819798284210286,0.13513513513513514
Maruti Swift Dzire VDI,0,0,0,0,,13.329379172803593,11.002116507732017,0.13513513513513514
Maruti Ertiga ZDI,0,0,0,1,,13.435714658591923,11.002116507732017,0.16216216216216217
Maruti Ertiga ZDI,0,0,0,1,,13.429849547739444,11.06665398721974,0.16216216216216217
Renault Duster 85PS Diesel RxE,0,0,0,0,,13.122365377402328,11.695255355062795,0.16216216216216217
Renault Duster 85PS Diesel RxE,0,0,0,0,,13.161586013632684,11.695255355062795,0.16216216216216217
Toyota Etios GD SP,0,0,0,1,,12.873904582205107,11.849404844423074,0.21621621621621623
Toyota Etios GD SP,0,0,0,2,,12.983101310070822,11.813037464800539,0.21621621621621623
Maruti Swift VDI BSIV,0,0,0,1,,12.765691290604371,12.019749091416921,0.2702702702702703
Ford Freestyle Trend Diesel BSIV,0,0,0,0,,13.42246945133505,11.002116507732017,0.05405405405405406
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,0,0,1,1,,14.115615891155079,11.308370569092329,0.24324324324324326
Mercedes-Benz New C-Class 250 CDI Classic,0,0,1,0,,14.115615891155079,11.289794413577894,0.24324324324324326
Maruti Swift Dzire VXI 1.2,1,0,0,0,,13.42246945133505,8.517393171418904,0.02702702702702703
Ford Ecosport 1.5 Diesel Titanium,0,0,0,0,,13.493928313146206,10.308985993422082,0.10810810810810811
Mahindra XUV300 W8 Option Diesel BSIV,0,0,0,0,,13.997832948091215,9.61587214452889,0.02702702702702703
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,0,1,0,0,,13.384729180332174,10.596659732783579,0.05405405405405406
Mahindra XUV300 W8 Option BSIV,1,1,0,0,,13.901689171636098,9.711176264112805,0.02702702702702703
Hyundai Creta 1.6 CRDi AT SX Plus,0,0,1,0,,13.910821646859095,11.112462823634855,0.08108108108108109
Hyundai i20 1.4 Asta Option,0,0,0,0,,13.415034483903348,10.778977123006351,0.08108108108108109
Hyundai i20 1.4 Sportz,0,0,0,0,,13.567050480716235,10.463131911491967,0.05405405405405406
Maruti Ciaz 1.3 Alpha,0,0,0,0,,13.487007879880162,11.002116507732017,0.08108108108108109
Maruti Swift VXI BSIV,1,1,0,0,,13.321215875492413,10.859018228147887,0.05405405405405406
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,0,0,0,0,,13.304686600863562,10.275085591132715,0.08108108108108109
Renault Duster 85PS Diesel RxL,0,0,0,0,,13.190023895035274,10.819798284210286,0.10810810810810811
Hyundai i10 Magna,1,0,0,0,,11.863589378812122,11.608244735642321,0.2972972972972973
Maruti Baleno Sigma 1.2,1,0,0,0,,13.151924121391561,10.043292972227004,0.08108108108108109
Datsun GO T Option BSIV,1,1,0,0,,12.721888795877375,10.596659732783579,0.10810810810810811
Hyundai Creta 1.4 CRDi Base,0,0,0,0,,13.771559715366624,11.002116507732017,0.08108108108108109
Maruti Swift Dzire VDI,0,0,0,0,,13.312985389904174,11.751950239425476,0.08108108108108109
Tata Manza Club Class Quadrajet90 EX,0,0,0,0,,12.663500657121004,11.849404844423074,0.1891891891891892
Renault Triber RXZ BSIV,1,0,0,0,,13.42246945133505,8.517393171418904,0.02702702702702703
Maruti Swift Dzire VDI,0,0,0,0,,13.161586013632684,11.156264806643742,0.13513513513513514
Maruti Swift Dzire Vdi BSIV,0,0,0,0,,12.487488878546145,11.002116507732017,0.24324324324324326
Volkswagen Polo 1.2 MPI Comfortline,1,0,0,1,,12.886643575525625,10.596659732783579,0.10810810810810811
Volkswagen Polo 1.2 MPI Comfortline,1,0,0,1,,12.861001210669146,10.596659732783579,0.10810810810810811
Maruti Wagon R LXI Minor,1,0,0,1,,11.863589378812122,11.156264806643742,0.2972972972972973
Hyundai i10 Era,1,0,0,0,,11.982935344196433,10.463131911491967,0.2972972972972973
Tata Indigo CS LX (TDI) BS III,0,0,0,2,,12.100717685412471,10.819798284210286,0.21621621621621623
Honda City V MT,1,1,0,0,,13.081543466215237,10.656388387495186,0.1891891891891892
Maruti Swift VDI BSIV,0,1,0,0,,13.060490101343552,10.910057649040004,0.13513513513513514
Maruti Ignis 1.2 Delta BSIV,1,1,0,0,,13.081543466215237,9.922113016659292,0.05405405405405406
Maruti Swift ZDI Plus,0,1,0,1,,13.017005083966255,10.691467526242246,0.1891891891891892
Maruti Swift Dzire Tour LDI,0,1,0,0,,13.161586013632684,10.269275843491394,0.08108108108108109
Ford Figo Titanium Blu,1,1,0,0,,13.45883704259595,8.064007347096661,0.02702702702702703
Hyundai Grand i10 Magna,1,1,0,0,,12.899222326086994,10.581901733494009,0.13513513513513514
Tata Indica V2 GLX BSIII,1,1,0,0,,12.206077645517674,10.31158253283031,0.21621621621621623
Hyundai EON Magna Plus Option,1,1,0,0,,12.429220196836383,10.705242470817005,0.21621621621621623
Maruti Celerio ZXI,1,1,0,0,,12.899222326086994,10.817936589530913,0.13513513513513514
Maruti Swift VXI,1,1,0,1,,12.82396003700373,11.113685937656255,0.1891891891891892
Hyundai Grand i10 Asta Option,1,0,0,0,,13.017005083966255,10.596659732783579,0.10810810810810811
Ford EcoSport 1.5 Diesel Titanium BSIV,0,1,0,1,,13.25339339419516,11.634080586526695,0.10810810810810811
Honda Brio S MT,1,0,0,1,,12.611541086966115,11.289794413577894,0.1891891891891892
Hyundai i20 1.2 Asta,1,0,0,0,,13.3374763699232,10.12667110305036,0.08108108108108109
Honda City i-VTEC V,1,0,0,0,,13.76316513133229,9.23024103368252,0.05405405405405406
Mahindra Bolero 2011-2019 mHAWK D70 ZLX,0,0,0,0,,13.527829818844937,11.002116507732017,0.05405405405405406
Maruti Celerio VXI,1,0,0,1,,12.765691290604371,9.90353755128617,0.08108108108108109
Mahindra XUV500 W10 2WD,0,0,0,0,,14.038654909278163,11.002116507732017,0.08108108108108109
Renault KWID 1.0,1,0,0,2,,12.506180941677357,10.308985993422082,0.10810810810810811
Hyundai EON Magna Plus,1,0,0,1,,12.367345048436391,10.596659732783579,0.1891891891891892
Maruti Swift VXI Optional,1,0,0,0,,13.122365377402328,11.002116507732017,0.10810810810810811
Maruti Alto LXi,1,0,0,0,,12.301387370778713,11.6172944892629,0.21621621621621623
Maruti Swift Dzire LDIX Limited Edition,0,0,0,1,,12.847929163278053,11.156264806643742,0.16216216216216217
Maruti Alto K10 2010-2014 VXI,1,0,0,2,,11.982935344196433,11.51293546492023,0.2702702702702703
Maruti Alto K10 2010-2014 VXI,1,0,0,2,,11.982935344196433,11.51293546492023,0.2702702702702703
Hyundai EON 1.0 Era Plus,1,0,0,0,,12.733758336210744,10.12667110305036,0.08108108108108109
Ford Fiesta Classic 1.6 Duratec CLXI,1,0,0,0,,12.345834587905333,11.51293546492023,0.24324324324324326
Mahindra KUV 100 mFALCON D75 K2 Plus,0,0,0,0,,12.899222326086994,10.463131911491967,0.10810810810810811
Hyundai Xcent 1.2 CRDi E Plus,0,0,0,0,,13.060490101343552,10.12667110305036,0.05405405405405406
Maruti 800 Std,1,0,0,0,,10.714439990727769,10.968215530759236,0.4594594594594595
Ford Aspire Titanium BSIV,1,0,0,0,,13.26212705890841,9.90353755128617,0.02702702702702703
Datsun RediGO SV 1.0,1,0,0,0,,12.691583538230217,7.170888478512505,0.02702702702702703
Maruti 800 AC,1,0,0,1,,10.819798284210286,11.695255355062795,0.6216216216216217
Maruti Wagon R VXI BS IV,1,0,0,0,,12.765691290604371,9.61587214452889,0.16216216216216217
Jaguar XE 2016-2019 2.0L Diesel Prestige,0,1,1,0,,14.812828497348312,9.105090961257085,0.08108108108108109
Lexus ES 300h,1,1,1,0,,15.454507466814658,9.90353755128617,0.02702702702702703
Jaguar XF 2.0 Diesel Portfolio,0,1,1,0,,14.978661680269907,10.714439990727769,0.08108108108108109
Tata Safari Storme EX,0,0,0,0,,13.12834743715147,11.608244735642321,0.13513513513513514
Volvo XC40 D4 Inscription BSIV,0,0,1,0,,15.150511887854474,9.90353755128617,0.02702702702702703
Toyota Camry 2.5 Hybrid,1,2,1,0,,14.508658238524095,11.128585638477013,0.10810810810810811
Maruti Wagon R LXI,1,2,0,0,,12.323860125621126,10.97411180466407,0.1891891891891892
Maruti Baleno Alpha 1.3,0,1,0,0,,13.51440681653079,10.566639335560673,0.05405405405405406
Honda Jazz VX,1,2,0,0,,13.217675375388819,10.941907417643346,0.10810810810810811
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,2,0,1,,13.527829818844937,11.281359040644935,0.1891891891891892
Maruti Swift AMT VVT VXI,1,2,1,0,,13.384729180332174,8.634442751466477,0.02702702702702703
Toyota Etios VX,1,2,0,0,,13.345508528717259,10.147961974552167,0.08108108108108109
Maruti Swift AMT ZXI,1,1,1,0,,13.304686600863562,11.153102714740765,0.05405405405405406
Hyundai Grand i10 1.2 CRDi Sportz,0,1,0,0,,13.017005083966255,10.93828994344506,0.08108108108108109
BMW X4 M Sport X xDrive20d,0,1,1,0,,15.501909696719672,8.922791623969637,0.02702702702702703
BMW X4 M Sport X xDrive20d,0,1,1,0,,15.520258832020865,9.04793908261736,0.02702702702702703
Honda Amaze V CVT Petrol BSIV,1,2,1,0,,13.565767608549109,8.858368636308018,0.02702702702702703
Skoda Rapid 1.6 MPI AT Elegance,1,1,1,0,,13.377007146164305,9.305741456739435,0.10810810810810811
Volvo V40 D3 R-Design,0,1,1,0,,14.72175135802525,7.601402334583733,0.05405405405405406
Renault KWID RXT Optional,1,0,0,0,,12.611541086966115,10.12667110305036,0.10810810810810811
Nissan Terrano XL 110 PS,0,0,0,0,,13.199326270390594,11.918397239722838,0.16216216216216217
Maruti Celerio ZXI Optional MT BSIV,1,0,0,0,,13.270785106659046,9.210440366976517,0.05405405405405406
Hyundai Creta 1.6 CRDi SX Option,0,0,0,0,,13.815511557963774,11.156264806643742,0.13513513513513514
Tata Zest Quadrajet 1.3 75PS XM,0,0,0,0,,13.038981768465277,11.289794413577894,0.08108108108108109
Maruti Swift VDI BSIV,0,0,0,0,,13.361381852676738,10.819798284210286,0.13513513513513514
Hyundai Verna 1.6 SX,0,0,0,2,,13.384729180332174,11.326607934898927,0.16216216216216217
Maruti Swift Dzire VDI,0,0,0,1,,13.171155446333852,11.661354090741,0.1891891891891892
Fiat Grande Punto EVO 1.2 Dynamic,1,0,0,2,,12.765691290604371,11.002116507732017,0.13513513513513514
Maruti Swift Dzire ZDi,0,0,0,2,,12.676079399771027,12.077119328934026,0.32432432432432434
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,0,0,0,3,,13.017005083966255,12.165255859329688,0.37837837837837845
Volkswagen Vento Petrol Trendline,1,0,0,0,,12.33270970174018,11.209669411880263,0.24324324324324326
Mahindra Bolero DI DX 8 Seater,0,0,0,1,,12.691583538230217,11.995357787034976,0.24324324324324326
Datsun RediGO AMT 1.0 S,1,0,1,0,,12.524530013005734,9.90353755128617,0.05405405405405406
Hyundai Grand i10 Magna,1,0,0,2,,12.611541086966115,11.225256725762893,0.1891891891891892
Mahindra Scorpio SLE BSIII,0,0,0,2,,12.899222326086994,12.676079399771027,0.24324324324324326
Volkswagen Vento 1.5 TDI Highline,0,0,0,1,,13.217675375388819,11.695255355062795,0.13513513513513514
Maruti Swift VXI Optional,1,0,0,0,,13.217675375388819,9.90353755128617,0.10810810810810811
Skoda Rapid Monte Carlo 1.5 TDI AT BSIV,0,0,1,0,,13.710151153416941,10.596659732783579,0.08108108108108109
Maruti Alto LXi BSIII,1,0,0,0,,12.013706813470414,9.90353755128617,0.2702702702702703
Hyundai EON Magna Plus,1,0,0,0,,12.25486757159303,11.156264806643742,0.16216216216216217
Renault Duster 110PS Diesel RxL Explore,0,0,0,0,,13.384729180332174,10.308985993422082,0.10810810810810811
Mahindra XUV500 W8 2WD,0,0,0,0,,13.429849547739444,11.695255355062795,0.16216216216216217
Renault KWID 1.0 RXT BSIV,1,0,0,0,,12.873904582205107,10.12667110305036,0.02702702702702703
Renault KWID RXL,1,0,0,0,,12.468440756144114,11.289794413577894,0.10810810810810811
Maruti Swift Dzire VXI,1,0,0,0,,13.017005083966255,11.112462823634855,0.1891891891891892
Hyundai i10 Era,1,0,0,1,,11.775297421715827,11.695255355062795,0.32432432432432434
Maruti Vitara Brezza ZDi,0,0,0,0,,13.698977865303197,9.105090961257085,0.02702702702702703
Volvo XC40 D4 Inscription BSIV,0,0,1,0,,15.150511887854474,9.90353755128617,0.02702702702702703
Volkswagen Jetta 1.6 Trendline,1,0,0,1,,12.323860125621126,11.289794413577894,0.2702702702702703
Toyota Fortuner 2.8 4WD AT BSIV,0,0,1,0,,14.978661680269907,11.002116507732017,0.05405405405405406
Tata Manza Aura (ABS) Quadrajet BS IV,0,0,0,0,,12.25486757159303,11.695255355062795,0.2702702702702703
Toyota Land Cruiser Prado VX L,0,0,1,0,,15.068273812173887,11.002116507732017,0.16216216216216217
Honda City i DTEC VX,0,0,0,1,,13.527829818844937,11.289794413577894,0.16216216216216217
Chevrolet Tavera Neo LS B3 - 10 seats BSIII,0,0,0,1,,12.765691290604371,11.695255355062795,0.24324324324324326
Honda Civic ZX,1,1,1,4,,14.508658238524095,10.120934911305456,0.02702702702702703
Hyundai EON 1.0 Era Plus,1,0,0,0,,12.506180941677357,10.182746751976826,0.08108108108108109
Maruti Ertiga BSIV VXI,1,0,0,0,,13.45883704259595,10.463131911491967,0.08108108108108109
Maruti Alto LXi,1,0,0,1,,11.775297421715827,10.239995502805316,0.2702702702702703
Maruti Ertiga ZDI,0,0,0,0,,13.384729180332174,11.289794413577894,0.13513513513513514
Maruti Alto LX,1,0,0,0,,10.915106645867503,10.571342565808699,0.40540540540540543
Maruti Wagon R AMT VXI Plus,1,0,1,0,,13.07107218827772,9.90353755128617,0.08108108108108109
Nissan Sunny Diesel XL,0,0,0,0,,12.691583538230217,10.819798284210286,0.1891891891891892
Honda Jazz 1.2 V AT i VTEC Privilege,1,0,1,0,,13.329379172803593,10.596659732783579,0.08108108108108109
Hyundai Grand i10 Sportz,1,0,0,0,,12.873904582205107,9.61587214452889,0.13513513513513514
Maruti Swift AMT ZXI Plus BSIV,1,0,1,0,,13.384729180332174,9.61587214452889,0.02702702702702703
Maruti Swift VXI Optional,1,0,0,0,,12.994532278619134,10.308985993422082,0.13513513513513514
Honda City i DTEC V,0,0,0,0,,13.304686600863562,11.156264806643742,0.16216216216216217
Chevrolet Spark 1.0 LT,1,0,0,0,,12.04355959836804,11.289794413577894,0.21621621621621623
Mahindra Bolero 2011-2019 DI - AC BS III,0,0,0,0,,13.120363378739663,11.289794413577894,0.1891891891891892
Hyundai i20 Asta 1.4 CRDi,0,0,0,0,,13.171155446333852,11.695255355062795,0.21621621621621623
Nissan Terrano XL Plus 85 PS,0,0,0,0,,13.270785106659046,11.407576060361786,0.13513513513513514
Chevrolet Enjoy 1.3 TCDi LS 7,0,0,0,1,,12.948012371209098,11.608244735642321,0.10810810810810811
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,0,0,0,,14.077875591662238,11.695255355062795,0.13513513513513514
Hyundai Verna 1.6 CRDi S,0,0,0,0,,13.592368256649284,11.289794413577894,0.10810810810810811
Maruti Swift VXI,1,0,0,0,,13.304686600863562,8.517393171418904,0.0
Honda Brio 1.2 E MT,1,0,0,0,,12.899222326086994,10.819798284210286,0.08108108108108109
Maruti Swift Dzire VDI,0,0,0,0,,13.45883704259595,11.082157933374816,0.08108108108108109
Maruti Baleno Alpha 1.3,0,0,0,0,,13.592368256649284,10.463131911491967,0.08108108108108109
Honda Jazz 1.5 V i DTEC,0,0,0,0,,13.304686600863562,11.407576060361786,0.13513513513513514
Maruti Swift VDI BSIV,0,0,0,0,,13.270785106659046,11.51293546492023,0.10810810810810811
Renault KWID RXT,1,0,0,0,,12.765691290604371,9.61587214452889,0.10810810810810811
Ford Figo Diesel ZXI,0,0,0,0,,12.230765258120545,11.898194668458823,0.24324324324324326
Mahindra XUV500 W10 2WD,0,0,0,0,,14.115615891155079,9.90353755128617,0.08108108108108109
Hyundai i20 Asta 1.4 CRDi (Diesel),0,0,0,1,,12.644330802262578,11.695255355062795,0.2972972972972973
Toyota Innova 2.5 V Diesel 7-seater,0,0,0,1,,13.45883704259595,12.429220196836383,0.24324324324324326
Ford Figo 1.5D Titanium Opt MT,0,0,0,1,,13.038981768465277,11.141876276228,0.10810810810810811
